player_id,player_name,shirt_number,position,substitute,date_of_birth,team,opponent,team_id,opponent_id,home_away,match_id,match_date,liga,peso_liga,minutes_played,rating,goals,assists,birth_year,age,is_u23
1020283,Harrison,23,G,False,745632000,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.7,0,0,1993,33,False
1631271,Kauê Leonardo,17,D,False,1113177600,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.1,0,1,2005,21,True
1017618,Bruno Azevedo,14,D,False,906681600,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,50,6.6,0,0,1998,28,False
1016927,Joanderson,3,D,False,915580800,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,7.4,0,0,1999,27,False
1524156,João Vitor Gomes Lopes,4,D,False,1069459200,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.5,0,0,2003,23,True
1469527,Rafael Soares,16,D,False,1104105600,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,68,6.5,0,0,2004,22,True
878495,Vinicius Jau,11,M,False,891561600,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,68,6.2,0,0,1998,28,False
871168,Rodolfo Potiguar,5,M,False,569980800,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,50,6.6,0,0,1988,38,False
1199393,Caio Rafael,10,M,False,1087171200,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.6,0,0,2004,22,True
870882,Emerson Carioca,25,F,False,818294400,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,7.0,1,0,1995,31,False
1161038,Vinícius,22,F,False,936921600,CA Linense,Ferroviária,47503,35285,away,15180168,07/03/2026,Paulista A2,0.65,90,6.8,0,0,1999,27,False
